SMILES,Category
Oc1ccc(-c2ccc(F)cn2)c(F)c1F.CC1=CC=CC=C1,Application_ds
Clc1ccc(OCCOc2nccnc2Cl)cc1.N#CC,Application_ds
COC(=O)NC1=CC=CC(OC(=O)NC2=CC(C)=CC=C2)=C1.CC(OCC)=O,Application_ds
O=C(C1=C(OC)C(OC)=C2OC=CC2=C1OC)CCC=3C=CC=CC3.O,Application_ds
OCC1OC(OC2CCC3(C)C(CCC4(C)C3CC(O)C5C(CCC54C)C6(OC(CC6)C(O)(C)C)C)C2(C)C)C(OC7OC(C)C(O)C(O)C7O)C(OC8OC(C)C(O)C(O)C8O)C1O.CC1CCCO1,Application_ds
COCCCOc1cc(C(=O)O)ccc1OC.O,Application_ds
OC1CCCCCCCCCCC1.CO,Application_ds
O=C(O)C1OC(OC2CCC3(C)C4CC=C5C6CC(C)(C)CC(=O)C6(C)CCC5(C)C4(C)CCC3C2(C)C)C(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC9OC(C)C(O)C(O)C9O)C(O)C1O.CO,Application_ds
NC[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)c1nc(N)sc1-c1cccc(F)c1.CO,Application_ds
CCCS(=O)(=O)Nc1ccc(F)c(B2OC(C)(C)C(C)(C)O2)c1F.CC(OCC)=O,Application_ds
O=C1c2ccccc2C(=O)N1C[C@@H]1C[C@H](SC(c2ccccc2)(c2ccccc2)c2ccccc2)CN1C(=O)OCc1ccc([N+](=O)[O-])cc1.O,Application_ds
COc1cccc(Cl)c1-c1cc2ccc(NC(=O)C(F)(F)F)cc2[nH]1.CC(C)=O,Application_ds
O=C(CCl)NCC#Cc1ccc2ncnc(Cl)c2c1.O,Application_ds
CCCCn1c(=O)n(Cc2ccccc2F)c(=O)c2[nH]c(Cc3ccc(NS(=O)(=O)C=Cc4ccccc4)cc3)nc21.O,Application_ds
O=C(OC1C(O)C2C34CC(=C)C1C4C5[NH+]([O-])CC6(C)CCCC52C6CC3)C(=CC)C.CO,Application_ds
O=C(N[C@@H]1CC[C@H](n2c(=O)c3cc(F)cnc3n(-c3cccc(-c4ccc(O)cc4CN4CCOCC4)c3)c2=O)CC1)c1cn2cc(F)ccc2n1.CC1=CC=CC=C1,Application_ds
CCOC(=O)CCBr.O,Application_ds
O=C(OCC1OC(OC2CC3(C)C(CC(O)C4C(CCC43C)C(O)(C)CCC=C(C)C)C5(C)CCC(O)C(C)(C)C25)C(OC6OCC(O)C(O)C6O)C(O)C1O)C.CC1=CC=CC=C1,Application_ds
Cc1noc(C)c1-c1cc(N)c(N)c(I)c1.CC(OCC)=O,Application_ds
O=C1Nc2cc(Cl)c(F)cc2/C1=C/c1cccc(Cl)c1.O,Application_ds
C=C1CCC2C(=C)CCC(C(C)C)C2C1.CO,Application_ds
  CCCCCC(=O)Nc1c(Nc2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)c(=O)c1=O.CC(C)=O,Application_ds
O=C(Cl)c1ccco1.CC(C)=O,Application_ds
O=CCCCc1ccccc1.O=CN(C)C,Application_ds
COC(=O)C=Cc1ccc(I)cc1.O=CN(C)C,Application_ds
O=C1OC2CC(O)(N1)C(OC)C=CC=C(C)CC3=CC(OC)=C(Cl)C(=C3)N(C(=O)CC(OC(=O)C(N(C(=O)CC)C)C)C4(OC4C2C)C)C.CC1=CC=CC=C1,Application_ds
CCCCC(O)c1cccc(-c2ccc(C(F)(F)F)cc2)n1.CO,Application_ds
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N)C2SC1.CC1=CC=CC=C1,Application_ds
CCCc1cc2cc(OC)ccc2c(Oc2ccc(/C=C/C(=O)OCC)cc2)c1-c1ccccc1.N#CC,Application_ds
O=C(OCCCC1=CC(OC)=C2OC(=CC2=C1)C=3C=CC=4OCOC4C3)C=5C=CC=CC5.CC(OCC)=O,Application_ds
CSc1nc(CS(C)(=O)=O)cc(N2[C@@H](C)COC[C@H]2C)n1.CCO,Application_ds
CC[C@H]1C[C@@H](NC(=O)O[C@@H](C)c2ccccc2)c2nc(OC)ccc2N1.N#CC,Application_ds
NNc1ccc(C(=O)O)cc1.CC1=CC=CC=C1,Application_ds
CC1(C)OC(C(F)(F)F)Nc2ccc(Br)cc21.CC(C)=O,Application_ds
O=C(OC1=CC=C2C(OC(=CC=3C=CC=CC3OC)C2=O)=C1)C4=C(OC=5C=CC(OCC)=CC54)C=6C=CC=CC6.O=CN(C)C,Application_ds
O=C1C=C2C(CC=C3C(CCC23C)C4(OC(OC4CCC(O)(C)C)(C)C)C)C5(C)CC(O)C(O)CC15.CC1CCCO1,Application_ds
OC=1C=C2C(=CC1OC)NC=3C=C(OC)C=CC32.CCO,Application_ds
CCOC(=O)c1c(C)nc2ccc(NCCCN3CCC(OC(c4ccccc4)c4ccccc4)CC3)nn12.O,Application_ds
CC(=O)N(C1CCCCC1)C1CCN(CCC(CN(C)C(=O)c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1.N#CC,Application_ds
COc1ccc([N+](=O)[O-])c(O)c1.CC(OCC)=O,Application_ds
  Cc1cccc(C(=O)Nc2c(Nc3ccc(F)c(F)c3F)c(=S)c2=S)c1.CCO,Application_ds
C[C@H]1C(=O)N2C(CN1C(=O)OCc1ccccc1)OC[C@@H]2CC(=O)O.CO,Application_ds
O=Cc1csc2ccc(Cl)nc12.O=CN(C)C,Application_ds
O=C1C=CC2(CCC(CSSCC3=CC4=C(C#CCC5=NC=C[C-]5C(=O)CC4C6=CC(=CC=C6O)CCOC7=CC(=CC=C7O)CC1)C=C3C(N)N)C2)CCC8(CCCC8)CC(O)CO.CC1CCCO1,Application_ds
O=C([O-])CCC(=O)CNC(=O)OCc1ccccc1.O,Application_ds
COC(=O)[C@H](OC(=O)CBr)c1ccccc1.CC(OCC)=O,Application_ds
O=C1CC2(C)CC3CC3(C)C(O)C2C4C(CCC14C)C(C)C.CC1=CC=CC=C1,Application_ds
O=C(OC=1C=CC2=NC=3C4=CC5=C(C(=O)N4CC3C(=C2C1)CC)COC(=O)C5(O)CC)N6CCC(N7CCCCC7)CC6.CC1CCCO1,Application_ds
COc1ccc(NCCN)cn1.O=CN(C)C,Application_ds
CCOC(=O)C1=NN(C(=O)C1N=NC2=C(C=C(C=C2)C3=CC(=C(C=C3)N=NC4C(=NN(C4=O)C5=CC=CC=C5)C(=O)OCC)Cl)Cl)C6=CC=CC=C6.CC(OCC)=O,Application_ds
Cc1cccc(-n2nnnc2SCC(=O)O)c1C.N#CC,Application_ds
O=C1OCC(=C1)C2CCC3(O)C4C(O)CC5CCCCC5(C)C4CCC23C.CCO,Application_ds
CC1(C)OB(c2ccc(NC(=O)Nc3ccon3)cc2)OC1(C)C.CC(OCC)=O,Application_ds
CCOC(=O)c1ccc(C2CC2)c(O)n1.O=CN(C)C,Application_ds
O=C1C=C(OC2=CC(O)=CC(=C12)CC(=O)OCC)CCCCCCC.O=CN(C)C,Application_ds
CC(C)(C)OC(=O)N[C@H]1CCNC1.O=CN(C)C,Application_ds
OC(C)C1(O)CCC2(O)C3(O)C=CC4(O)CC(OC5OC(C)C(OC6OC(C)C(OC7OC(C)C(OC8OC(C)C(O)C(OC)C8O)C(OC)C7)C(OC)C6)C(OC)C5)CCC4(C)C3CC(O)C12C.N#CC,Application_ds
O=C(C1=C(O)C=C(O)C2=C1OC(C3=CC=C(O)C=C3)C(O)C2)CCC4=CC=C(OC)C=C4.CCO,Application_ds
CCC1(CCN2CCN(C)CC2)OCCc2cc(OC)c(OC)cc21.O=CN(C)C,Application_ds
N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nnn[nH]3)cc2)C1=O.O,Application_ds
O=C1C=2C=C(OCC(=O)NCC=3OC=CC3)C=CC2N=C4N1CCC4.CCO,Application_ds
CC(C)(C)OC(=O)N1CCC(Cn2ccc3cc(Nc4ncnc5ccn(CCOC(=O)c6ccccc6)c45)ccc32)CC1.CC(C)=O,Application_ds
CCCNC(=O)c1ccccc1N.CO,Application_ds
COc1ccc(C2=NN(C3CCN(C(=O)[C@H](Cc4cccnc4)NC(=O)c4c[nH]c5c(-c6c(OCC7CC7)ccc7c6OCO7)ncnc45)CC3)C(=O)[C@@H]3CCCC[C@H]23)cc1OC.O=CN(C)C,Application_ds
O=C(O)C=1C=CC=CC1C(=O)NC2COC3C2OCC3N4N=NN=C4C=5C=CC=CC5.CC1=CC=CC=C1,Application_ds
O=C(OC)C12C(=O)C=C(C3C=4C(=O)C5(C(=O)OC)C(C)CCC5(C)C(C4CCC3)C)C(C)C2(C)CCC1C.O=CN(C)C,Application_ds
O=C(C=CC1=CC(OC)=C(O)C=C1CC2=CN=C(N)C=C2CCC=3C=CC=C(C3)CCC=4C=CC=CC4)CC(=O)CCCCCC5C(NC)CCC6CNCCC65.CO,Application_ds
O=C(O)C=CC=1C=CC=C(O)C1.CC(OCC)=O,Application_ds
O=C1OC(C(=CCC)C)=C(C=C1C)CO.CO,Application_ds
CC1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cccc(C(F)(F)F)c3)c2)CN1.CC(OCC)=O,Application_ds
O=C1C=2C(Br)=C(O)C(Br)=C(OC)C2C(=O)C3=C(O)C(Br)=C(C(Br)=C13)CC(OS(=O)(=O)O)CCC.CCO,Application_ds
CC(=O)N1c2ccc(-c3cn(CCO[Si](C)(C)C(C)(C)C)nn3)cc2[C@H](Nc2ccc(C)cn2)C[C@@H]1C.O=CN(C)C,Application_ds
NC(Cc1ccc(CC(F)(F)C(F)(F)F)cc1)C(O)c1cccc(Cl)c1.CC(OCC)=O,Application_ds
O=C(NCC)C(C(=O)C)=C(O)CCCCC.CC(C)=O,Application_ds
O=S(=O)(NC1CN(C)C(C2=NC(=NO2)C)C1)C=3C=CC=CC3.O=CN(C)C,Application_ds
CC(C)(C)OC(=O)NCCCCO.CC1=CC=CC=C1,Application_ds
Oc1ccc(Br)c(F)c1.O=CN(C)C,Application_ds
O=C(O)COc1ccccc1.CC1=CC=CC=C1,Application_ds
C[C@@H]1CN(c2cc3c(cn2)OCC(=O)N3)[C@H](c2ccccc2)CO1.CC(OCC)=O,Application_ds
C#CC1(CO)CC1.CCO,Application_ds
CS(=O)(=O)OCc1ccc(-c2cc3nccc(Oc4ccc(NC(=O)NC5CC5)cc4F)c3s2)nc1.CC1=CC=CC=C1,Application_ds
O=C(O)c1ccc2cc(C(=O)NC(c3cccc(C(F)(F)F)c3)C(F)(F)F)oc2c1.CO,Application_ds
OC1=CC=C(C=2OC(C=CC12)(C)C)C3COC4=CC(O)=C(C(OC)=C4C3)CC=C(C)C.CC(C)=O,Application_ds
Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(OCc2ccc(CO)cn2)cc1.O=CN(C)C,Application_ds
Cc1ccc2on(C(c3ccccc3)(c3ccccc3)c3ccccc3)c(=O)c2c1.N#CC,Application_ds
CC(C)(C)OC(=O)Nc1c(F)cccc1C=O.CC1=CC=CC=C1,Application_ds
O=Cc1ccccc1.CC(C)=O,Application_ds
O=C(CC(O)C(CC1=CN=C[CH-]1)CC2=CC=C(O)C(OC)=C2CC=3C=4C=CC=CC4C=CC3CC)C(CC=5C=N[CH+]C5)CC6=CC=C(O)C(OC7CCCC7)=C6.CC(C)=O,Application_ds
Fc1ccc(F)c(C(Sc2ccc(Cl)cc2)c2cc(Cl)ncc2Cl)c1.O=CN(C)C,Application_ds
O=C(N1CC2OC3=NC=CC=C3S(=O)(=O)NC2C1)C4CCCCC4.O,Application_ds
O=C(c1ccccn1)C1CCCCC1.CC1=CC=CC=C1,Application_ds
Cc1ccc(C)c(S(=O)(=O)Cl)c1.CC(OCC)=O,Application_ds
CCOC(=O)c1c(O)c2cc(I)c(Cl)cc2[nH]c1=O.O,Application_ds
O=C(O)CCCC(O)C=CC=CC=CC(O)CC=CCCCC(O)C.CC1=CC=CC=C1,Application_ds
CN[C@H]1CCN(c2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2)C1.N#CC,Application_ds
CCOC(=O)/C(CC)=C(/C)N.CC(C)=O,Application_ds
CC(C)(C)OC(=O)NNC(=O)C(CCCCl)C1CC1.O,Application_ds
O=C(O)CCC(NC(=O)C=1N=C(C=2NC=3C=CC=CC3C2C1)C(OC4OC(CO)C(O)C(O)C4O)C)C(=O)O.O=CN(C)C,Application_ds
O=C(N1CCSCC1)C(C)C2CCC3(C)CC=4SC(=NC4C(C)C3C2O)C5CCNCC5.CC1CCCO1,Application_ds
O=C1OC=2C=C(OC)C(OC3OC(CO)C(O)C(O)C3O)=CC2C=C1.CC1CCCO1,Application_ds
O=Cc1c[nH]c2ncc(Cl)cc12.CC1CCCO1,Application_ds
Brc1cccc(Sc2nc[nH]n2)n1.CO,Application_ds
O=C(O)C(NC(=O)C(NC1=CC=C2C(=CC1=O)C(NC(=O)C)CCC3=CC(OC)=C(OC)C(OC)=C23)CCSC)C=4C=CC=CC4.CCO,Application_ds
CC(C)(C)OC(=O)N1CCC(n2cnc(COS(C)(=O)=O)n2)CC1.CCO,Application_ds
CCOC(=O)C(C)(Cc1ccc(OCCC2CN(Cc3ccc(C(F)(F)F)cc3)C(=O)N2CC)cc1)Oc1ccccc1.CC1=CC=CC=C1,Application_ds
C[Si](C)(C)CCOCn1ncc2cc(Br)cc(CBr)c21.N#CC,Application_ds
COc1cc2c(=O)[nH]cnc2cc1OCc1ccccc1.CC1=CC=CC=C1,Application_ds
Clc1nc(-c2ccc(N3CCOCC3)cc2)cc2ncccc12.CC(C)=O,Application_ds
C=CCNCC1=Cc2ccccc2Oc2ccccc21.CC(C)=O,Application_ds
CC(C=CCO)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1.CC(OCC)=O,Application_ds
CC(C)(C)c1cc(NC(=O)Nc2cccc(S)c2)no1.CC1CCCO1,Application_ds
  Cc1ccc(-c2nn(-c3ccccc3)cc2C(=O)NC(=S)NC(=O)c2ccoc2)cc1.CC1=CC=CC=C1,Application_ds
O=C1OC2=C(C=CC(=C2C)C)C(=C1)CN3CC(OC(C)C3)C.CC1=CC=CC=C1,Application_ds
O=C1OC2=CC=C3C(=O)C(OC3=C2C(C4=CC=5C=CC=CC5NC4=O)C1)=CC6=CC=C(OC)C(O)=C6.O,Application_ds
Clc1ccc(Br)c(CBr)c1.CCO,Application_ds
FC1=CC=C(C=C1F)CNC2CC(O)C(CO)C2CC3=NC(=NC=C3)C=4C=CC=C(C4)C(F)(F)F.CC1CCCO1,Application_ds
Clc1nc(Br)[nH]c1Cl.CC(OCC)=O,Application_ds
Cc1cnc(N)s1.O,Application_ds
O=C(O)C=NN1C(=O)C2N(C(=O)C1)CC=3NC=4C=CC=CC4C3C2.CC1CCCO1,Application_ds
O=C(O)CC(C=1C=CC=CC1)C=2C(=O)C(C(O)=C3C(=O)C(C)C(OC32)C)(CCC(=CCC=C(C)C)C)CCC(C)C.CO,Application_ds
COc1ccc(CNC(C#N)c2c(F)cccc2F)cc1.CC1CCCO1,Application_ds
O=C(OC1CC2C(C(=O)CCC2(C)C3CC(=O)C4(C(=O)C(OC(=O)C4C13C)(C(=O)CC)C)C)(C)C)C.CC1CCCO1,Application_ds
C=CCOC1(C)CCN(c2c([C@H](OC(C)(C)C)C(=O)OCC)c(C)nc3cc(CO)nn23)CC1.CC1CCCO1,Application_ds
COC(=O)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(OC)cc2)c1C.CCO,Application_ds
O=C(NC=1C=CC=2NC=CC2C1)CN3C=CC=4C(OC)=CC=CC43.CC(OCC)=O,Application_ds
O=C1C(=COC=2C1=CC=C3OCN(CC32)C4CCS(=O)(=O)C4)C=5C=CC(Cl)=CC5.CC(C)=O,Application_ds
COCCOCN1C(C)=C(C(=O)OC)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC)=C1C.CO,Application_ds
CCCCCCC/C=C/C(=O)N1CCN(C2CCCCC2)CC1.CO,Application_ds
CN[C@H]1CN(C(=O)C2CCN(C(=O)C3(C)CC3)CC2)C[C@@H]1c1ccc(Cl)c(Cl)c1.O=CN(C)C,Application_ds
  CC(C)=CCC[C@](C)(Nc1c(Nc2ccccc2/N=C/c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(=O)c1=O)[C@H]1CC=C(C)CC1.CC1=CC=CC=C1,Application_ds
O=C(NCC=1C=CC=CC1)CC(C2=CC=C3OCOC3=C2)C4=CNC=5C=CC=C(OC)C54.N#CC,Application_ds
Fc1ccc(C(F)F)c(CN2CCN(c3ccc4nnc(C(F)F)n4n3)CC2)c1.CCO,Application_ds
NS(=O)(=O)c1ccccc1-c1ccc(C(=O)O)cc1.CO,Application_ds
  COc1ccc(Nc2c(NCC3CCCCC3)c(=O)c2=O)cc1.CCO,Application_ds
CNC(=O)c1c(-c2ccccc2)c(C(C)N)nc2ccc(F)cc12.CC1=CC=CC=C1,Application_ds
CC(C)(C)C1=CC=C(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)C=C1.N#CC,Application_ds
CCOC(=O)c1nc(C)c2nc(-c3ccc(F)cc3)sc2c1O.CC(OCC)=O,Application_ds
O=C(NC1C(C=2SC=CC2)N(CCC)CCC1(O)C)CC(C)(C)C.CO,Application_ds
O=C(OCC1OC(OCC(O)C(O)C2=CC(OC)=C(O)C(OC)=C2)C(O)C(O)C1O)C=CC=3C=CC=CC3.O,Application_ds
CC(C=NNC(N)=O)c1ccc2c(=O)c3ccccc3ccc2c1.CC(C)=O,Application_ds
C1CSCN1.CC1CCCO1,Application_ds
CC(C)(C)OC(=O)NCc1ccnc(CN)c1.CC(C)=O,Application_ds
COCCNCc1ccccc1.CC(OCC)=O,Application_ds
CC(C)n1ncc2c(C(=O)O)cc(-c3ccc(-c4cn[nH]c4)cc3)nc21.CC(C)=O,Application_ds
O=C1OC2=C(C=CC(O)=C2C(C3=CC=4C=CC=C5C4N(C3=O)CCC5)CC(=O)OC)C(=C1)C.O,Application_ds
COc1ccc(C(=O)O)cc1Br.CC1=CC=CC=C1,Application_ds
CCn1c(=O)oc(=O)c2c(OC)c(OC)ccc21.CO,Application_ds
O=C(OCC1OC(OC2=CC=3OC(=CC(=O)C3C(O)=C2O)C=4C=CC(O)=CC4)C(O)C(O)C1O)C=CC5=CC=C(O)C=C5.CC(C)=O,Application_ds
COC(=O)C(C)Oc1cc(C)ccc1COc1ccc(NC(=S)N2CCCCN2)c(F)c1.CC(C)=O,Application_ds
O=C1C=C(OC(=C1O)C(C2=CC=C(O)C(OC)=C2)CC(=O)NC(C3=NC=4C=CC=CC4N3)CC(C)C)C.CC(C)=O,Application_ds
CO[C@@]1(c2ccc(-c3ccccc3)cc2)C[C@H]2C(=O)N[C@]3(C(=O)NS(=O)(=O)C4CC4)C[C@H]3C=CCCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N2C1.O,Application_ds
O=C1C(OC2OCC(O)C(O)C2O)=C(OC=3C1=C(O)C=C(O)C3C)C=4C=CC(O)=C(O)C4.CC(OCC)=O,Application_ds
Cc1nnc2ccc3c(cc(-c4ccn(C5(CC#N)CNC5)n4)n3Cc3cccc(Cl)c3)n12.CCO,Application_ds
O=C(OCC)C1CCC(C(=O)OC=2C=CC=CC2)(C)C1(C)C.CC(C)=O,Application_ds
CC1(CCOCc2ccccc2)OCCO1.N#CC,Application_ds
COc1nc2cc(F)ccc2nc1NC(=O)N1CCN(c2ccccc2Cl)CC1.CC(OCC)=O,Application_ds
CN1CCC(NC(=O)c2ccc(N)c(OC(F)(F)F)c2)CC1.O=CN(C)C,Application_ds
CCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.CO,Application_ds
CCCCCCCCCCCCOC(=O)[C@@H](N)CCCNC(=N)N.CC(C)=O,Application_ds
O=C1OC2C34C(=O)C(C)CN4CC5CCC6C(=CCC6)C2(CC1)C5(CO)C3.CC(OCC)=O,Application_ds
  CN1C(=O)C[C@H]([C@H](Cc2ccccc2)Nc2c(N[C@H]3CC[C@@H](Oc4ccc(C(=O)O)cc4)CC3)c2=O)N1C.CC1CCCO1,Application_ds
Cc1nc(CCc2c(-c3ccccc3)noc2C)sc1C(=O)O.CC(OCC)=O,Application_ds
O=S(=O)(Nc1ccccc1CO)C(F)(F)F.O=CN(C)C,Application_ds
  C=C[C@H]1CN2CCN1C[C@H]2[C@H](NS(=O)(=O)N[C@@H]1[C@@H](CC2CCCCC2)[C@H]2CC[C@]1(C)C2(C)C)c1ccnc2ccc(OC)cc12.CO,Application_ds
O=C1C(OC2OCC(O)(COC3OCC(O)(CO)C3O)C2O)=C(OC4=CC(OC)=CC(O)=C14)C=5C=CC(OC6OC(CO)C(O)C(O)C6O)=CC5.N#CC,Application_ds
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@@H]3CNCCO3)c21.CC1CCCO1,Application_ds
NC(=O)c1sccc1N.O=CN(C)C,Application_ds
CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21.CC(OCC)=O,Application_ds
O=C(C=CC=1C=C(OC)C(O)=C(C1)CC=2C=CC=3C=CC=CC3C2)CC(=O)CCCCCCC4CCNCC4.O=CN(C)C,Application_ds
Cc1ncc(-c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)ncc2F)n1C(C)C.CC(OCC)=O,Application_ds
O=C1N=CC2=CNNC2=C1.CCO,Application_ds
CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C1(C)C)C1=CC=C(C#N)C(=C1)C(F)(F)F.O,Application_ds
COC(=O)c1cc(NS(C)(=O)=O)ccc1-c1ccc(C(F)(F)F)cc1.CC1=CC=CC=C1,Application_ds
O=C1C(OC)=C(OC)C(=O)C(C)C1C.O,Application_ds
COc1cc(NC(=O)c2cncc(N3C[C@@H]4CN(C(=O)OC(C)(C)C)C[C@@H]4C3)c2)cc(OC)c1.CC1=CC=CC=C1,Application_ds
OC1C(=C)C2C(C1)CC3CCC(C)(C)C23.CCO,Application_ds
COc1ccc(-c2ccccn2)nn1.O,Application_ds
O=C1OC2CC3(C(=C(C)CCC3)CC2C1CN4CCN(C5=CC=C(Cl)C=C5)CC4)C.N#CC,Application_ds
CCNC(=O)Nc1cc2cc(NC(=O)c3cccc(C(=O)OC)c3)cc(C)c2cn1.N#CC,Application_ds
CN(Cc1cc(F)ccc1S(=O)(=O)Cl)C(=O)C(F)(F)F.O=CN(C)C,Application_ds
OC1CCC2(C)C3CC=C(OC3(C)CCC2C1(C)C)C.O,Application_ds
CC(C)C(=O)OCCCl.CC1CCCO1,Application_ds
  CC(=O)Nc1ccnc(Nc2c(N[C@@H](c3ccccc3)[C@@H](NOS(C)(=O)=O)c3ccccc3)c(=O)c(=O)c2=O)n1.O,Application_ds
O=C(O)C12CCC(C)C(C)C2C3=CCC4C(C)(CCC5C(C)(C)C(O)CC(O)C45C)C3(C)CC1.N#CC,Application_ds
Cc1cc([C@](C)(O)C#Cc2ccc3c(C(C)(C)O)nn(-c4ccnc(N)n4)c3c2)no1.CC1=CC=CC=C1,Application_ds
O=C(OCCCCCC)C12OC2(C(=O)[C]3[CH][CH][CH][CH][C]3C1=O)CC=C(C)CC([C]4[CH][CH][NH2+][C](N)[CH]4)C[C]5[CH][CH][C](O)[CH][CH]5.CC1=CC=CC=C1,Application_ds
  COC(=O)[C@]1(Cc2ccc(C(C)(C)C)cc2)CCC[C@@H]1Nc1c(N[C@@H](NC(C)=O)C(C)C)c(=O)c1=O.O=CN(C)C,Application_ds
CC(=O)N(c1ccc(Cl)cc1)[C@@H]1C[C@H](C)N(C(=O)c2ccc(OCCCN3CCCC3=O)cc2)c2ccccc21.N#CC,Application_ds
OC1CCC(C)C23OC(C)(C)C(CC(O)C12C)C3O.CC(OCC)=O,Application_ds
O=C(OC1C2OC2C3(C)C(OC(=O)CCC)C=CC(=C)C(Cl)C4OC(=O)C(C)C4(O)C(OC(=O)C)C3C1C)C.CC1CCCO1,Application_ds
O=C1NC(=NC2=C1N=C(Br)N2C3OC(CO)C(O)C3O)N.CC1CCCO1,Application_ds
O=C([O-])Nc1cccc2c1CC(O)CC2.CCO,Application_ds
CC(C)(C)c1ccc(C(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1.O,Application_ds
CN1CCN(CC#Cc2cc3nccc(Oc4ccc(N)cc4F)c3s2)CC1.O,Application_ds
O=S(=O)(NCC1OCC(NCC2=CC=C(F)C=C2)C1O)C=3C=CC=CC3.CO,Application_ds
O=C(OC1C(O)CC2(C)C(CCC3(C)C2CCC4C5(C)CCC(C)(C)C(O)C5CCC43C)C1(C)C)C.N#CC,Application_ds
CCc1nn(C2CCCC2)c2cc(C(=O)Nc3cccc4ncccc34)ccc12.CC1=CC=CC=C1,Application_ds
O=C(Nc1nc2cnccc2s1)Oc1ccccc1.N#CC,Application_ds
O=C(OC1C(C)C2(O)C(C(OC(=O)C)C1(O)C(=C)C)C(OC(=O)C=3C=CC=CC3)C4(OC5(C(OC(=O)C)C(C)CC25)C4OC(=O)C)C)C=6C=CC=CC6.CC1CCCO1,Application_ds
Nc1nc(-c2ccccn2)cs1.N#CC,Application_ds
O=C(N)CCC1NC(=O)C(NC(=O)C(NC(=O)C2N(C(=O)C(NC(=O)C3N(C(=O)C(NC1=O)C(C)CC)CCC3)CC4=CC=C(O)C=C4)CCC2)C)C(C)CC.CC1CCCO1,Application_ds
O=CCCl.CO,Application_ds
COc1cccc2cc(C(=O)Nc3ccc(C(C)(C)C)cc3)oc12.CCO,Application_ds
CN(C)C(=O)NC1=CC=CC=C1.CCO,Application_ds
Cc1cc(C)c(Nc2nc(Cl)nc(Nc3ccc(C#N)cc3)n2)c(C)c1.CC1=CC=CC=C1,Application_ds
Fc1cccc2ccccc12.CC1=CC=CC=C1,Application_ds
  CCOC(CNc1c(Nc2ccccc2NS(=O)(=O)c2ccccc2)c(=O)c(=O)c1=O)OCC.CC(OCC)=O,Application_ds
CCOc1cc(C)nc2nc(S(=O)(=O)Nc3c(Cl)ccc(C)c3Cl)nn12.CCO,Application_ds
Nc1cc(C(=O)O)cc(C2CCCC2)c1.CC(C)=O,Application_ds
O=C1C2=C(OC)C=C(OCC=C(C)C)C(=C2OC(C=3C=CC=CC3)C1)CC=C(C)C.CCO,Application_ds
CCCCCCCCO.CC1=CC=CC=C1,Application_ds
CCN(CC)C(=O)c1ccc2c(c1)Oc1ccccc1C2=C1CC2CCC(C1)N2Cc1ccoc1.CC1=CC=CC=C1,Application_ds
Cc1cc([N+](=O)[O-])ccc1Oc1cccc(C2(C(N)=O)CC2)c1.CC(OCC)=O,Application_ds
  CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)C(C)(C)C)Nc1c(Nc2ccc([N+](=O)[O-])cc2Cl)c(=O)c1=O.CC1=CC=CC=C1,Application_ds
Nc1ccc(S(=O)(=O)c2ccc(Br)cc2)cc1Cl.N#CC,Application_ds
O=C(Cl)c1ccc(-c2nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n2)cc1.N#CC,Application_ds
CC1(C)COC(CNc2nc(-c3cc(N)ncc3Cl)ccc2F)CO1.CC1CCCO1,Application_ds
CCSCc1cccc2c(C(CCC#N)c3ccc(Cl)cc3)c[nH]c12.O=CN(C)C,Application_ds
OC1CN(CC=2OC=3C=CC=CC3C2)C(C4=NC(=NO4)C=5C=CC=C(C5)C)C1.CC(OCC)=O,Application_ds
O=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1.CC1CCCO1,Application_ds
CCc1c(CO)cccc1Nc1c(C(N)=O)cnc2cc(O)c(OC)cc12.O=CN(C)C,Application_ds
